RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,ARCH_DECADE,PYEONG,PYEONG_GROUP,PRICE_EUK
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대2차(10,11,20,23,24,25동)",2025-03-05,940000,198.41,0.0,11,,,1976,아파트,중개거래,서울 강남구,1970년대,60.019025,60평형대,94.0
2025,11680,강남구,11800,도곡동,1,대지,895,8,한신엠비씨,2025-03-05,260000,117.57,0.0,9,,,1988,아파트,중개거래,서울 강남구,1980년대,35.564924999999995,30평형대,26.0
2025,11680,강남구,11200,자곡동,1,대지,619,0,강남자곡 힐스테이트,2025-03-05,118000,74.8,0.0,7,,,2015,아파트,중개거래,서울 강남구,2010년대,22.627,20평형대,11.8
2025,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2025-03-05,219000,84.97,0.0,5,,,1995,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,21.9
2025,11680,강남구,11500,수서동,1,대지,738,0,동익,2025-03-05,173000,84.46,0.0,6,,,1993,아파트,중개거래,서울 강남구,1990년대,25.549149999999997,20평형대,17.3
2025,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2025-03-05,226000,59.4,0.0,14,,,2005,아파트,중개거래,서울 강남구,2000년대,17.9685,10평형대,22.6
2025,11680,강남구,11200,자곡동,1,대지,619,0,강남자곡 힐스테이트,2025-03-05,117000,84.39,0.0,7,,,2015,아파트,중개거래,서울 강남구,2010년대,25.527974999999998,20평형대,11.7
2025,11680,강남구,10600,대치동,1,대지,1025,0,롯데캐슬리베,2025-03-05,339000,121.089,0.0,15,,,2008,아파트,중개거래,서울 강남구,2000년대,36.6294225,30평형대,33.9
2025,11680,강남구,10600,대치동,1,대지,893,0,롯데캐슬,2025-03-05,249000,105.18,0.0,1,,,2002,아파트,중개거래,"서울 강남구, 서울 송파구",2000년대,31.816950000000002,30평형대,24.9
2025,11680,강남구,10600,대치동,1,대지,988,4,대치효성,2025-03-05,170000,59.84,0.0,14,,,1999,아파트,중개거래,서울 강남구,1990년대,18.1016,10평형대,17.0
2025,11680,강남구,11800,도곡동,1,대지,91,5,삼성래미안,2025-03-05,345000,122.81,0.0,17,,,2001,아파트,중개거래,서울 강남구,2000년대,37.150025,30평형대,34.5
2025,11680,강남구,10600,대치동,1,대지,888,0,대치아이파크,2025-03-05,288000,59.96,0.0,10,,,2008,아파트,중개거래,서울 강남구,2000년대,18.1379,10평형대,28.8
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-03-05,290000,76.79,0.0,2,,,1979,아파트,중개거래,서울 강남구,1970년대,23.228975000000002,20평형대,29.0
2025,11680,강남구,10300,개포동,1,대지,654,0,현대2,2025-03-05,395000,165.08,0.0,4,,,1986,아파트,중개거래,서울 강남구,1980년대,49.9367,40평형대,39.5
2025,11680,강남구,10600,대치동,1,대지,985,0,래미안대치하이스턴,2025-03-05,319000,110.39,0.0,6,,,1989,아파트,중개거래,"경기 하남시, 서울 강남구",1980년대,33.392975,30평형대,31.9
2025,11680,강남구,10300,개포동,1,대지,1280,0,래미안블레스티지,2025-03-05,328000,84.94,0.0,15,,,2019,아파트,중개거래,서울 강남구,2010년대,25.69435,20평형대,32.8
2025,11680,강남구,11800,도곡동,1,대지,869,0,삼익,2025-03-05,215000,104.01,0.0,10,,,1983,아파트,중개거래,서울 강남구,1980년대,31.463025000000002,30평형대,21.5
2025,11680,강남구,11800,도곡동,1,대지,467,0,타워팰리스1,2025-03-05,557000,174.67,0.0,26,,,2002,아파트,중개거래,"서울 강남구, 서울 도봉구",2000년대,52.837675,50평형대,55.7
2025,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),2025-03-05,180000,84.52,0.0,6,,,1997,아파트,중개거래,서울 강남구,1990년대,25.5673,20평형대,18.0
2025,11680,강남구,11800,도곡동,1,대지,467,0,타워팰리스1,2025-03-05,445000,137.24,0.0,46,,,2002,아파트,중개거래,서울 강남구,2000년대,41.515100000000004,40평형대,44.5
2025,11680,강남구,11500,수서동,1,대지,799,0,강남 더샵 포레스트,2025-03-05,264500,124.579,0.0,1,,,2016,아파트,중개거래,"서울 강남구, 서울 노원구",2010년대,37.6851475,30평형대,26.45
2025,11680,강남구,10400,청담동,1,대지,33,0,청담동삼성1차(101동),2025-03-04,190000,84.57,0.0,19,,,1997,아파트,중개거래,서울 강남구,1990년대,25.582424999999997,20평형대,19.0
2025,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2025-03-04,173000,84.92,0.0,8,,,2014,아파트,중개거래,서울 강남구,2010년대,25.688299999999998,20평형대,17.3
2025,11680,강남구,10300,개포동,1,대지,12,0,성원대치2단지아파트,2025-03-04,134000,39.53,0.0,11,,,1992,아파트,중개거래,서울 강남구,1990년대,11.957825,10평형대,13.4
2025,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2025-03-04,175000,84.96,0.0,7,,,2014,아파트,중개거래,서울 강남구,2010년대,25.7004,20평형대,17.5
2025,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2025-03-04,159000,84.96,0.0,2,,,2014,아파트,중개거래,서울 강남구,2010년대,25.7004,20평형대,15.9
2025,11680,강남구,11200,자곡동,1,대지,686,0,강남한양수자인(4단지),2025-03-04,160000,84.99,0.0,8,,,2014,아파트,중개거래,서울 강남구,2010년대,25.709474999999998,20평형대,16.0
2025,11680,강남구,10100,역삼동,1,대지,828,28,EGSoulLeader,2025-03-04,22500,17.19,0.0,9,,,2012,아파트,중개거래,서울 강남구,2010년대,5.199975,0평형대,2.25
2025,11680,강남구,10400,청담동,1,대지,33,0,청담동삼성1차(101동),2025-03-04,190000,84.3,0.0,6,,,1997,아파트,중개거래,"서울 강남구, 서울 서초구",1990년대,25.50075,20평형대,19.0
2025,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2025-03-04,290000,84.86,0.0,5,,,2020,아파트,중개거래,서울 강남구,2020년대,25.67015,20평형대,29.0
2025,11680,강남구,10400,청담동,1,대지,134,38,청담자이,2025-03-04,250000,49.639,0.0,29,,,2011,아파트,중개거래,서울 강남구,2010년대,15.0157975,10평형대,25.0
2025,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2025-03-04,270000,74.66,0.0,15,,,2020,아파트,중개거래,서울 강남구,2020년대,22.58465,20평형대,27.0
2025,11680,강남구,11000,압구정동,1,대지,455,0,"현대5차(71,72동)",2025-03-04,510000,82.23,0.0,7,,,1977,아파트,중개거래,서울 강남구,1970년대,24.874575,20평형대,51.0
2025,11680,강남구,11400,일원동,1,대지,615,1,개포한신,2025-03-04,197000,82.3,0.0,7,,,1984,아파트,중개거래,서울 강남구,1980년대,24.89575,20평형대,19.7
2025,11680,강남구,10800,논현동,1,대지,105,0,동현아파트1~6,2025-03-04,233000,84.92,0.0,8,,,1985,아파트,중개거래,"서울 강남구, 서울 강동구",1980년대,25.688299999999998,20평형대,23.3
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-04,345000,84.998,0.0,5,,,2006,아파트,중개거래,서울 강남구,2000년대,25.711895000000002,20평형대,34.5
2025,11680,강남구,11800,도곡동,1,대지,467,0,타워팰리스1,2025-03-04,580000,174.67,0.0,28,,,2002,아파트,중개거래,서울 강남구,2000년대,52.837675,50평형대,58.0
2025,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2025-03-04,400000,126.33,0.0,14,,,1985,아파트,중개거래,서울 강남구,1980년대,38.214825,30평형대,40.0
2025,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2025-03-04,340000,84.96,0.0,4,,,1985,아파트,중개거래,"경기 안양시 동안구, 서울 강남구",1980년대,25.7004,20평형대,34.0
2025,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),2025-03-04,200000,114.34,0.0,9,,2025-04-29,1997,아파트,중개거래,서울 강남구,1990년대,34.58785,30평형대,20.0
2025,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2025-03-04,191000,84.92,0.0,5,,,2014,아파트,중개거래,서울 강남구,2010년대,25.688299999999998,20평형대,19.1
2025,11680,강남구,11200,자곡동,1,대지,619,0,강남자곡 힐스테이트,2025-03-04,120000,84.39,0.0,5,,,2015,아파트,중개거래,서울 강남구,2010년대,25.527974999999998,20평형대,12.0
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-04,420000,134.902,0.0,4,,,2006,아파트,중개거래,서울 강남구,2000년대,40.807854999999996,40평형대,42.0
2025,11680,강남구,10500,삼성동,1,대지,4,3,푸른솔아파트1동,2025-03-04,185000,84.9,0.0,1,,,1996,아파트,중개거래,서울 강남구,1990년대,25.68225,20평형대,18.5
2025,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2025-03-04,164000,59.76,0.0,13,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.4
2025,11680,강남구,10800,논현동,1,대지,106,0,펜트힐캐스케이드,2025-03-04,133729,43.04,0.0,4,분양권,,0,아파트,중개거래,서울 강남구,0년대,13.019599999999999,10평형대,13.3729
2025,11680,강남구,10600,대치동,1,대지,1030,0,대치르엘,2025-03-04,265000,59.954,0.0,1,,,2021,아파트,중개거래,서울 강남구,2020년대,18.136085,10평형대,26.5
2025,11680,강남구,11400,일원동,1,대지,735,0,가람,2025-03-04,238000,75.16,0.0,2,,,1993,아파트,중개거래,서울 강남구,1990년대,22.735899999999997,20평형대,23.8
2025,11680,강남구,11800,도곡동,1,대지,966,0,매봉삼성,2025-03-04,171500,84.95,0.0,4,,,1999,아파트,중개거래,서울 강남구,1990년대,25.697375,20평형대,17.15
2025,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2025-03-04,173000,84.96,0.0,4,,,2014,아파트,중개거래,서울 강남구,2010년대,25.7004,20평형대,17.3
2025,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),2025-03-04,184000,84.52,0.0,8,,,1997,아파트,중개거래,"서울 강남구, 서울 서초구",1990년대,25.5673,20평형대,18.4
2025,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),2025-03-04,200000,114.34,0.0,9,,,1997,아파트,중개거래,서울 강남구,1990년대,34.58785,30평형대,20.0
2025,11680,강남구,10100,역삼동,1,대지,902,0,강남센트럴아이파크,2025-03-04,335000,84.99,0.0,27,,,2022,아파트,중개거래,서울 강남구,2020년대,25.709474999999998,20평형대,33.5
2025,11680,강남구,11400,일원동,1,대지,716,0,목련타운,2025-03-04,250000,99.79,0.0,7,,,1993,아파트,중개거래,서울 강남구,1990년대,30.186475,30평형대,25.0
2025,11680,강남구,11400,일원동,1,대지,741,0,래미안 개포 루체하임,2025-03-04,355000,121.71,0.0,16,,,2018,아파트,중개거래,서울 강남구,2010년대,36.817274999999995,30평형대,35.5
2025,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2025-03-04,422000,94.287,0.0,33,,,2019,아파트,중개거래,서울 강남구,2010년대,28.5218175,20평형대,42.2
2025,11680,강남구,11100,세곡동,1,대지,533,0,세곡푸르지오,2025-03-03,162000,84.83,0.0,9,,,2012,아파트,중개거래,"서울 강남구, 서울 강동구",2010년대,25.661075,20평형대,16.2
2025,11680,강남구,11500,수서동,1,대지,708,0,삼익,2025-03-03,144500,49.2,0.0,1,,,1992,아파트,중개거래,서울 강남구,1990년대,14.883000000000001,10평형대,14.45
2025,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2025-03-03,295000,84.86,0.0,9,,,2020,아파트,중개거래,서울 강남구,2020년대,25.67015,20평형대,29.5
2025,11680,강남구,11800,도곡동,1,대지,464,0,한신(개포),2025-03-03,230000,52.73,0.0,1,,,1985,아파트,중개거래,서울 강남구,1980년대,15.950824999999998,10평형대,23.0
2025,11680,강남구,10600,대치동,1,대지,893,0,롯데캐슬,2025-03-03,249000,107.91,0.0,5,,,2002,아파트,중개거래,서울 강남구,2000년대,32.642775,30평형대,24.9
2025,11680,강남구,11500,수서동,1,대지,708,0,삼익,2025-03-03,215000,84.48,0.0,5,,,1992,아파트,중개거래,"경기 성남시 수정구, 서울 강남구",1990년대,25.5552,20평형대,21.5
2025,11680,강남구,10600,대치동,1,대지,503,0,개포우성1,2025-03-03,445000,127.61,0.0,8,,,1983,아파트,중개거래,서울 강남구,1980년대,38.602025,30평형대,44.5
2025,11680,강남구,11200,자곡동,1,대지,619,0,강남자곡 힐스테이트,2025-03-03,107500,59.93,0.0,8,,,2015,아파트,중개거래,서울 강남구,2010년대,18.128825,10평형대,10.75
2025,11680,강남구,10600,대치동,1,대지,893,0,롯데캐슬,2025-03-03,296000,123.04,0.0,11,,,2002,아파트,중개거래,서울 강남구,2000년대,37.2196,30평형대,29.6
2025,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2025-03-03,245000,59.92,0.0,18,,,2020,아파트,중개거래,"서울 강남구, 서울 서초구",2020년대,18.1258,10평형대,24.5
2025,11680,강남구,10100,역삼동,1,대지,765,32,역삼2차아이파크,2025-03-03,194000,59.368,0.0,2,,,2008,아파트,중개거래,서울 강남구,2000년대,17.95882,10평형대,19.4
2025,11680,강남구,10100,역삼동,1,대지,754,1,역삼푸르지오,2025-03-03,231500,59.884,0.0,12,,,2006,아파트,중개거래,서울 강남구,2000년대,18.11491,10평형대,23.15
2025,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2025-03-03,260000,124.1,0.0,5,,,1995,아파트,중개거래,서울 강남구,1990년대,37.54025,30평형대,26.0
2025,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2025-03-03,215000,84.97,0.0,5,,,1995,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,21.5
2025,11680,강남구,10400,청담동,1,대지,130,10,뉴현대리버빌,2025-03-03,230000,163.48,0.0,4,,,1996,아파트,중개거래,서울 강남구,1990년대,49.45269999999999,40평형대,23.0
2025,11680,강남구,11500,수서동,1,대지,747,0,삼성,2025-03-03,204500,84.97,0.0,14,,,1997,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,20.45
2025,11680,강남구,10100,역삼동,1,대지,835,67,금호어울림,2025-03-03,194000,133.77,0.0,2,,,2003,아파트,중개거래,서울 서초구,2000년대,40.465425,40평형대,19.4
2025,11680,강남구,10300,개포동,1,대지,654,0,현대2,2025-03-03,280000,84.81,0.0,2,,,1986,아파트,중개거래,서울 강남구,1980년대,25.655025,20평형대,28.0
2025,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2025-03-03,155500,74.97,0.0,7,,,2014,아파트,중개거래,서울 강남구,2010년대,22.678425,20평형대,15.55
2025,11680,강남구,11400,일원동,1,대지,741,0,래미안 개포 루체하임,2025-03-03,249500,59.99,0.0,18,,,2018,아파트,중개거래,서울 강남구,2010년대,18.146975,10평형대,24.95
2025,11680,강남구,11400,일원동,1,대지,743,0,디에이치자이개포,2025-03-03,340000,84.73,0.0,23,,,2021,아파트,중개거래,서울 강남구,2020년대,25.630825,20평형대,34.0
2025,11680,강남구,10300,개포동,1,대지,12,0,성원대치2단지아파트,2025-03-03,102000,33.18,0.0,2,,,1992,아파트,중개거래,서울 강남구,1990년대,10.03695,10평형대,10.2
2025,11680,강남구,10300,개포동,1,대지,187,0,개포주공5단지,2025-03-03,285000,61.19,0.0,6,,,1983,아파트,중개거래,서울 강남구,1980년대,18.509974999999997,10평형대,28.5
2025,11680,강남구,11200,자곡동,1,대지,611,0,래미안강남힐즈,2025-03-03,206000,101.94,0.0,15,,,2014,아파트,중개거래,서울 강남구,2010년대,30.83685,30평형대,20.6
2025,11680,강남구,10100,역삼동,1,대지,828,28,EGSoulLeader,2025-03-03,21000,19.37,0.0,4,,,2012,아파트,중개거래,경기 평택시,2010년대,5.859425,0평형대,2.1
2025,11680,강남구,10500,삼성동,1,대지,50,0,현대힐스테이트2단지,2025-03-03,160000,40.763,0.0,3,,,2008,아파트,중개거래,서울 강남구,2000년대,12.330807499999999,10평형대,16.0
2025,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2025-03-03,155500,74.97,0.0,7,,2025-05-13,2014,아파트,중개거래,서울 강남구,2010년대,22.678425,20평형대,15.55
2025,11680,강남구,11800,도곡동,1,대지,961,0,현대아파트1동~3동,2025-03-02,142000,84.96,0.0,4,,,1994,아파트,직거래,,1990년대,25.7004,20평형대,14.2
2025,11680,강남구,11400,일원동,1,대지,711,0,수서,2025-03-01,128000,59.94,0.0,12,,,1992,아파트,중개거래,서울 강남구,1990년대,18.13185,10평형대,12.8
2025,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),2025-03-01,88500,35.73,0.0,7,,,1997,아파트,중개거래,서울 강남구,1990년대,10.808324999999998,10평형대,8.85
2025,11680,강남구,11200,자곡동,1,대지,686,0,강남한양수자인(4단지),2025-03-01,183500,114.46,0.0,4,,,2014,아파트,중개거래,서울 강남구,2010년대,34.62415,30평형대,18.35
2025,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2025-03-01,297000,84.83,0.0,9,,,2020,아파트,중개거래,서울 강남구,2020년대,25.661075,20평형대,29.7
2025,11680,강남구,11800,도곡동,1,대지,965,0,중명하니빌,2025-03-01,43000,34.11,0.0,4,,,1997,아파트,중개거래,서울 강남구,1990년대,10.318275,10평형대,4.3
2025,11680,강남구,11400,일원동,1,대지,718,0,샘터마을,2025-03-01,235000,101.97,0.0,2,,,1994,아파트,중개거래,서울 강남구,1990년대,30.845924999999998,30평형대,23.5
2025,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2025-03-01,150000,74.97,0.0,4,,,2014,아파트,중개거래,서울 강남구,2010년대,22.678425,20평형대,15.0
2025,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),2025-03-01,170000,84.52,0.0,13,,,1997,아파트,중개거래,서울 강남구,1990년대,25.5673,20평형대,17.0
2025,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2025-03-01,318000,84.355,0.0,2,,,2019,아파트,중개거래,서울 강남구,2010년대,25.5173875,20평형대,31.8
2025,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2025-03-01,149500,74.89,0.0,1,,,2014,아파트,중개거래,서울 강남구,2010년대,22.654225,20평형대,14.95
2025,11680,강남구,11100,세곡동,1,대지,579,0,강남엘에이치1단지,2025-03-01,123800,59.89,0.0,1,,,2013,아파트,중개거래,서울 강남구,2010년대,18.116725,10평형대,12.38
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-03-01,320000,84.43,0.0,8,,,1979,아파트,중개거래,서울 강남구,1970년대,25.540075,20평형대,32.0
2025,11680,강남구,10100,역삼동,1,대지,755,4,e-편한세상,2025-03-01,305000,84.991,0.0,15,,,2005,아파트,중개거래,서울 강남구,2000년대,25.709777499999998,20평형대,30.5
2025,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2025-03-01,230000,59.53,0.0,7,,,2005,아파트,중개거래,서울 강남구,2000년대,18.007825,10평형대,23.0
2025,11680,강남구,10100,역삼동,1,대지,754,1,역삼푸르지오,2025-03-01,232000,59.884,0.0,3,,,2006,아파트,중개거래,서울 강남구,2000년대,18.11491,10평형대,23.2
2025,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2025-03-01,309000,76.17,0.0,22,,,2019,아파트,중개거래,서울 강남구,2010년대,23.041425,20평형대,30.9
2025,11680,강남구,10300,개포동,1,대지,651,1,개포더샵트리에,2025-03-01,276000,105.806,0.0,5,,,2021,아파트,중개거래,서울 강남구,2020년대,32.006315,30평형대,27.6
2025,11680,강남구,11400,일원동,1,대지,711,0,수서,2025-03-01,135000,59.96,0.0,6,,,1992,아파트,중개거래,서울 강남구,1990년대,18.1379,10평형대,13.5
2025,11680,강남구,10300,개포동,1,대지,189,0,개포자이프레지던스,2025-03-01,274000,59.98,0.0,9,,,2023,아파트,중개거래,서울 강남구,2020년대,18.14395,10평형대,27.4
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-01,223000,59.977,0.0,3,,,2006,아파트,중개거래,"서울 강남구, 울산 남구",2000년대,18.1430425,10평형대,22.3
2025,11680,강남구,10300,개포동,1,대지,187,0,개포주공5단지,2025-03-01,282000,61.19,0.0,4,,,1983,아파트,중개거래,서울 강남구,1980년대,18.509974999999997,10평형대,28.2
2025,11680,강남구,10800,논현동,1,대지,105,0,동현아파트1~6,2025-03-01,215000,84.92,0.0,2,,,1985,아파트,중개거래,서울 강남구,1980년대,25.688299999999998,20평형대,21.5
2025,11680,강남구,10100,역삼동,1,대지,762,3,래미안그레이튼(진달래2차),2025-03-01,319000,105.89,0.0,12,,,2010,아파트,중개거래,서울 강남구,2010년대,32.031725,30평형대,31.9
2025,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2025-03-01,407500,84.97,0.0,9,,,2015,아파트,중개거래,서울 강남구,2010년대,25.703425,20평형대,40.75
2025,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2025-03-01,480000,94.49,0.0,15,,,2015,아파트,중개거래,"대구 중구, 서울 강남구",2010년대,28.583225,20평형대,48.0
2025,11680,강남구,11400,일원동,1,대지,716,0,목련타운,2025-03-01,279000,134.71,0.0,3,,2025-03-24,1993,아파트,중개거래,"서울 강남구, 서울 서초구",1990년대,40.749775,40평형대,27.9
2025,11680,강남구,11800,도곡동,1,대지,934,10,도곡우성아파트,2025-03-01,205000,84.83,0.0,5,,,1986,아파트,중개거래,"서울 강남구, 서울 강동구",1980년대,25.661075,20평형대,20.5
2025,11680,강남구,10300,개포동,1,대지,1280,0,래미안블레스티지,2025-03-01,330000,84.94,0.0,28,,,2019,아파트,중개거래,서울 강남구,2010년대,25.69435,20평형대,33.0
2025,11680,강남구,10600,대치동,1,대지,1030,0,대치르엘,2025-03-01,268000,59.997,0.0,4,,,2021,아파트,중개거래,서울 강남구,2020년대,18.1490925,10평형대,26.8
2025,11680,강남구,11400,일원동,1,대지,743,0,디에이치자이개포,2025-03-01,337000,84.94,0.0,32,,,2021,아파트,중개거래,서울 강남구,2020년대,25.69435,20평형대,33.7
2025,11680,강남구,11400,일원동,1,대지,716,0,목련타운,2025-03-01,279000,134.71,0.0,3,,,1993,아파트,중개거래,"서울 강남구, 서울 서초구",1990년대,40.749775,40평형대,27.9
2025,11680,강남구,11800,도곡동,1,대지,967,0,경남,2025-03-01,167000,59.76,0.0,7,,,2005,아파트,중개거래,서울 강남구,2000년대,18.077399999999997,10평형대,16.7
2025,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2025-03-01,162000,59.76,0.0,10,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.2
2025,11680,강남구,11400,일원동,1,대지,615,1,개포한신,2025-03-01,198500,82.3,0.0,12,,,1984,아파트,중개거래,서울 강남구,1980년대,24.89575,20평형대,19.85
2025,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2025-03-01,197000,84.93,0.0,2,,,1994,아파트,중개거래,서울 강남구,1990년대,25.691325000000003,20평형대,19.7
2025,11680,강남구,11500,수서동,1,대지,746,0,까치마을,2025-03-01,102000,39.6,0.0,11,,,1993,아파트,중개거래,서울 강남구,1990년대,11.979,10평형대,10.2
2025,11680,강남구,11200,자곡동,1,대지,686,0,강남한양수자인(4단지),2025-02-28,159000,84.89,0.0,5,,,2014,아파트,중개거래,서울 강남구,2010년대,25.679225,20평형대,15.9
2025,11680,강남구,11400,일원동,1,대지,731,0,한솔마을,2025-02-28,200000,84.73,0.0,2,,,1994,아파트,직거래,,1990년대,25.630825,20평형대,20.0
2025,11680,강남구,11400,일원동,1,대지,718,0,샘터마을,2025-02-28,250000,101.97,0.0,13,,,1994,아파트,중개거래,서울 강남구,1990년대,30.845924999999998,30평형대,25.0
2025,11680,강남구,10100,역삼동,1,대지,762,3,래미안그레이튼(진달래2차),2025-02-28,319000,105.89,0.0,20,,,2010,아파트,중개거래,서울 강남구,2010년대,32.031725,30평형대,31.9
2025,11680,강남구,10800,논현동,1,대지,105,0,동현아파트1~6,2025-02-28,219000,84.92,0.0,2,,,1985,아파트,중개거래,서울 강남구,1980년대,25.688299999999998,20평형대,21.9
2025,11680,강남구,11400,일원동,1,대지,718,0,샘터마을,2025-02-28,270000,134.438,0.0,3,,,1994,아파트,중개거래,서울 강남구,1990년대,40.667494999999995,40평형대,27.0
2025,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2025-02-28,163000,59.76,0.0,2,,2025-04-01,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.3
2025,11680,강남구,10300,개포동,1,대지,12,0,삼익대청아파트,2025-02-28,155000,51.12,0.0,7,,,1992,아파트,중개거래,"서울 강남구, 서울 서초구",1990년대,15.463799999999999,10평형대,15.5
2025,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2025-02-28,163000,59.76,0.0,2,,2025-03-11,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.3
2025,11680,강남구,10500,삼성동,1,대지,11,0,롯데캐슬프레미어,2025-02-28,330000,121.931,0.0,1,,,2007,아파트,중개거래,서울 강남구,2000년대,36.8841275,30평형대,33.0
2025,11680,강남구,11500,수서동,1,대지,736,0,신동아,2025-02-28,122000,39.51,0.0,7,,,1992,아파트,중개거래,서울 강남구,1990년대,11.951775,10평형대,12.2
2025,11680,강남구,11500,수서동,1,대지,747,0,삼성,2025-02-28,202000,84.97,0.0,3,,,1997,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,20.2
2025,11680,강남구,10600,대치동,1,대지,1030,0,대치르엘,2025-02-28,267000,59.997,0.0,5,,,2021,아파트,중개거래,"서울 강남구, 서울 마포구",2020년대,18.1490925,10평형대,26.7
2025,11680,강남구,10600,대치동,1,대지,888,0,대치아이파크,2025-02-28,328000,84.95,0.0,2,,,2008,아파트,중개거래,서울 강남구,2000년대,25.697375,20평형대,32.8
2025,11680,강남구,10300,개포동,1,대지,176,2,대치푸르지오발라드,2025-02-28,91086,35.109,0.0,4,,,2024,아파트,직거래,,2020년대,10.6204725,10평형대,9.1086
2025,11680,강남구,10600,대치동,1,대지,974,0,대치현대,2025-02-28,200000,59.82,0.0,6,,,1999,아파트,중개거래,서울 강남구,1990년대,18.09555,10평형대,20.0
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대2차(10,11,20,23,24,25동)",2025-02-28,730000,160.28,0.0,15,,,1976,아파트,중개거래,서울 강남구,1970년대,48.4847,40평형대,73.0
2025,11680,강남구,10300,개포동,1,대지,1280,0,래미안블레스티지,2025-02-28,260000,59.888,0.0,5,,,2019,아파트,중개거래,서울 강남구,2010년대,18.11612,10평형대,26.0
2025,11680,강남구,10800,논현동,1,대지,46,3,요진보네르,2025-02-28,130000,125.07,0.0,2,,,2003,아파트,직거래,,2000년대,37.833675,30평형대,13.0
2025,11680,강남구,10100,역삼동,1,대지,762,3,래미안그레이튼(진달래2차),2025-02-28,319000,105.89,0.0,24,,,2010,아파트,중개거래,서울 강남구,2010년대,32.031725,30평형대,31.9
2025,11680,강남구,11800,도곡동,1,대지,961,0,현대아파트1동~3동,2025-02-28,170000,84.96,0.0,2,,,1994,아파트,중개거래,"경기 광명시, 서울 강남구",1990년대,25.7004,20평형대,17.0
