RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,ARCH_DECADE,PYEONG,PYEONG_GROUP,PRICE_EUK,PRICE_PER_PYEONG
2025,11680,강남구,11800,도곡동,1,대지,467,6,대림아크로빌,2025-04-29,283000,130.545,0.0,35,,,1999,아파트,중개거래,"서울 강남구, 서울 송파구",1990년대,39.489862499999994,30평형대,28.3,7166.396185856561
2025,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2025-04-29,469000,126.33,0.0,8,,,1985,아파트,중개거래,서울 강남구,1980년대,38.214825,30평형대,46.9,12272.724001745397
2025,11680,강남구,10100,역삼동,1,대지,713,7,래미안펜타빌,2025-04-29,366000,136.28,0.0,10,,,2007,아파트,중개거래,"경기 성남시 분당구, 서울 강남구",2000년대,41.2247,40평형대,36.6,8878.172551892434
2025,11680,강남구,11500,수서동,1,대지,736,0,신동아,2025-04-29,136500,49.96,0.0,14,,,1992,아파트,중개거래,서울 강남구,1990년대,15.1129,10평형대,13.65,9032.019003632658
2025,11680,강남구,11000,압구정동,1,대지,481,0,현대8차(성수현대:91~95동),2025-04-28,565000,111.5,0.0,2,,,1980,아파트,중개거래,서울 강남구,1980년대,33.72875,30평형대,56.5,16751.287847904237
2025,11680,강남구,10400,청담동,1,대지,10,0,삼환(101동),2025-04-28,190000,84.88,0.0,4,,,1999,아파트,중개거래,"서울 강남구, 서울 송파구",1990년대,25.676199999999998,20평형대,19.0,7399.848887296407
2025,11680,강남구,10400,청담동,1,대지,134,38,청담자이,2025-04-28,412500,90.197,0.0,28,,,2011,아파트,중개거래,서울 강남구,2010년대,27.2845925,20평형대,41.25,15118.422604259164
2025,11680,강남구,11800,도곡동,1,대지,467,0,타워팰리스1,2025-04-28,300000,84.16,0.0,24,,,2002,아파트,중개거래,서울 강남구,2000년대,25.458399999999997,20평형대,30.0,11783.929862049463
2025,11680,강남구,10600,대치동,1,대지,65,0,쌍용대치2,2025-04-28,415000,120.76,0.0,5,,,1983,아파트,중개거래,서울 강남구,1980년대,36.5299,30평형대,41.5,11360.556694652874
2025,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션1,2025-04-28,345000,84.48,0.0,1,,,1983,아파트,중개거래,서울 강남구,1980년대,25.5552,20평형대,34.5,13500.187828700226
2025,11680,강남구,10300,개포동,1,대지,187,0,개포주공5단지,2025-04-28,280000,61.19,0.0,2,,,1983,아파트,중개거래,서울 강남구,1980년대,18.509974999999997,10평형대,28.0,15126.978831684
2025,11680,강남구,11100,세곡동,1,대지,533,0,세곡푸르지오,2025-04-26,147500,84.84,0.0,1,,,2012,아파트,중개거래,서울 강남구,2010년대,25.6641,20평형대,14.75,5747.327979551202
2025,11680,강남구,10400,청담동,1,대지,10,0,삼환(101동),2025-04-26,229000,114.97,0.0,3,,,1999,아파트,중개거래,서울 강남구,1990년대,34.778425,30평형대,22.9,6584.54199694207
2025,11680,강남구,11000,압구정동,1,대지,481,0,현대8차(성수현대:91~95동),2025-04-26,750000,163.67,0.0,7,,,1980,아파트,중개거래,"서울 강남구, 서울 동대문구",1980년대,49.510175,40평형대,75.0,15148.401313467384
2025,11680,강남구,10600,대치동,1,대지,889,74,아름빌(889-74),2025-04-26,55000,48.71,0.0,11,,,2003,아파트,중개거래,"서울 강남구, 서울 송파구",2000년대,14.734774999999999,10평형대,5.5,3732.6664302644594
2025,11680,강남구,10500,삼성동,1,대지,6,0,현대아파트101동,2025-04-26,228000,84.87,0.0,5,,,1999,아파트,중개거래,서울 강남구,1990년대,25.673175,20평형대,22.8,8880.864949504687
2025,11680,강남구,10100,역삼동,1,대지,713,11,역삼I'PARK,2025-04-25,83500,28.246,0.0,7,,,2006,아파트,중개거래,"서울 강남구, 서울 송파구",2000년대,8.544414999999999,0평형대,8.35,9772.465405765053
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-04-25,267000,84.43,0.0,12,,,1979,아파트,직거래,,1970년대,25.540075,20평형대,26.7,10454.158807286196
2025,11680,강남구,11000,압구정동,1,대지,456,0,"현대7차(73~77,82,85동)",2025-04-25,1305000,245.2,0.0,8,,,1979,아파트,중개거래,서울 강남구,1970년대,74.17299999999999,70평형대,130.5,17594.003208714763
2025,11680,강남구,10400,청담동,1,대지,14,0,"청담2차이-편한세상(201동,202동,203동)",2025-04-25,222000,102.26,0.0,7,,,2006,아파트,중개거래,서울 강남구,2000년대,30.93365,30평형대,22.2,7176.6506700631835
2025,11680,강남구,10500,삼성동,1,대지,16,2,삼성동힐스테이트 1단지,2025-04-25,302000,84.349,0.0,2,,,2008,아파트,중개거래,서울 강남구,2000년대,25.5155725,20평형대,30.2,11835.909227590328
2025,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2025-04-25,156500,59.74,0.0,2,,,2014,아파트,중개거래,서울 강남구,2010년대,18.07135,10평형대,15.65,8660.116704064721
2025,11680,강남구,10500,삼성동,1,대지,16,2,삼성동힐스테이트 1단지,2025-04-25,302000,84.349,0.0,2,,2025-04-25,2008,아파트,중개거래,서울 강남구,2000년대,25.5155725,20평형대,30.2,11835.909227590328
2025,11680,강남구,11000,압구정동,1,대지,486,0,한양4,2025-04-25,850000,208.65,0.0,7,,,1978,아파트,중개거래,서울 강남구,1970년대,63.116625,60평형대,85.0,13467.133263225021
2025,11680,강남구,11800,도곡동,1,대지,463,1,우성사원5,2025-04-25,216000,70.89,0.0,4,,,1986,아파트,중개거래,서울 강남구,1980년대,21.444225,20평형대,21.6,10072.641935066435
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-04-25,280000,59.981,0.0,24,,,2006,아파트,중개거래,서울 강남구,2000년대,18.1442525,10평형대,28.0,15431.884008448405
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-04-24,314000,76.79,0.0,14,,,1979,아파트,중개거래,서울 강남구,1970년대,23.228975000000002,20평형대,31.4,13517.600324594605
2025,11680,강남구,10400,청담동,1,대지,30,33,청담대림이-편한세상,2025-04-24,320000,134.24,0.0,6,,,2002,아파트,중개거래,서울 강남구,2000년대,40.607600000000005,40평형대,32.0,7880.298269289492
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대2차(10,11,20,23,24,25동)",2025-04-24,900000,161.19,0.0,10,,,1976,아파트,중개거래,서울 강남구,1970년대,48.759975,40평형대,90.0,18457.761719525082
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-04-24,314000,76.79,0.0,14,,2025-04-28,1979,아파트,중개거래,서울 강남구,1970년대,23.228975000000002,20평형대,31.4,13517.600324594605
2025,11680,강남구,10600,대치동,1,대지,66,0,"쌍용대치아파트1동,2동,3동,5동,6동",2025-04-24,420000,148.8,0.0,4,,,1983,아파트,중개거래,서울 강남구,1980년대,45.012,40평형대,42.0,9330.845107971207
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-04-23,440000,74.4,0.0,3,,,1987,아파트,중개거래,서울 강남구,1980년대,22.506,20평형대,44.0,19550.342130987294
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대2차(10,11,20,23,24,25동)",2025-04-23,1050000,198.41,0.0,9,,,1976,아파트,중개거래,서울 강남구,1970년대,60.019025,60평형대,105.0,17494.452800591145
2025,11680,강남구,11000,압구정동,1,대지,434,0,신현대12차,2025-04-23,880000,170.38,0.0,3,,,1982,아파트,중개거래,서울 강남구,1980년대,51.53995,50평형대,88.0,17074.1337544953
2025,11680,강남구,11800,도곡동,1,대지,463,1,우성사원5,2025-04-23,211000,70.89,0.0,1,,,1986,아파트,중개거래,서울 강남구,1980년대,21.444225,20평형대,21.1,9839.478927310267
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-04-22,478000,118.63,0.0,7,,,1987,아파트,중개거래,서울 강남구,1980년대,35.885574999999996,30평형대,47.8,13320.115394556171
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대1차(12,13,21,22,31,32,33동)",2025-04-22,800000,162.94,0.0,1,,2025-05-28,1976,아파트,중개거래,서울 강남구,1970년대,49.28935,40평형대,80.0,16230.686750788964
2025,11680,강남구,11200,자곡동,1,대지,611,0,래미안강남힐즈,2025-04-22,207000,101.94,0.0,12,,,2014,아파트,중개거래,서울 강남구,2010년대,30.83685,30평형대,20.7,6712.747897401972
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대1차(12,13,21,22,31,32,33동)",2025-04-22,800000,162.94,0.0,1,,,1976,아파트,중개거래,서울 강남구,1970년대,49.28935,40평형대,80.0,16230.686750788964
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-04-21,316000,76.79,0.0,13,,,1979,아파트,중개거래,"경기 광명시, 서울 강남구",1970년대,23.228975000000002,20평형대,31.6,13603.699689719411
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-04-21,448000,114.993,0.0,3,,,2006,아파트,중개거래,"경기 성남시 분당구, 서울 강남구",2000년대,34.7853825,30평형대,44.8,12878.972942154654
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-04-21,335000,84.43,0.0,1,,,1979,아파트,중개거래,서울 강남구,1970년대,25.540075,20평형대,33.5,13116.641200153092
2025,11680,강남구,10300,개포동,1,대지,1284,0,개포자이프레지던스,2025-04-21,460000,109.884,0.0,26,,2025-05-23,2023,아파트,중개거래,서울 강남구,2020년대,33.23991,30평형대,46.0,13838.785965425297
2025,11680,강남구,10500,삼성동,1,대지,53,2,진흥아파트,2025-04-21,429000,207.82,0.0,5,,,1984,아파트,중개거래,서울 강남구,1980년대,62.86555,60평형대,42.9,6824.087278326524
2025,11680,강남구,10500,삼성동,1,대지,16,2,삼성동힐스테이트 1단지,2025-04-21,385000,114.463,0.0,16,,,2008,아파트,중개거래,서울 강남구,2000년대,34.6250575,30평형대,38.5,11119.115109050723
2025,11680,강남구,10500,삼성동,1,대지,16,2,삼성동힐스테이트 1단지,2025-04-21,310000,84.236,0.0,10,,,2008,아파트,중개거래,서울 강남구,2000년대,25.48139,20평형대,31.0,12165.741350844675
2025,11680,강남구,10400,청담동,1,대지,102,0,연세리버테라스,2025-04-21,690000,243.49,0.0,1,,,2003,아파트,중개거래,서울 강남구,2000년대,73.655725,70평형대,69.0,9367.907246856914
2025,11680,강남구,10500,삼성동,1,대지,75,3,우림루미아트,2025-04-20,186000,100.64,0.0,8,,,2005,아파트,중개거래,서울 강남구,2000년대,30.4436,30평형대,18.6,6109.6585160756285
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-04-19,450000,74.4,0.0,9,,,1987,아파트,중개거래,서울 강남구,1980년대,22.506,20평형대,45.0,19994.66808850973
2025,11680,강남구,11000,압구정동,1,대지,448,0,현대13차(208~211동),2025-04-19,630000,105.31,0.0,9,,2025-05-09,1983,아파트,중개거래,서울 강남구,1980년대,31.856275,30평형대,63.0,19776.32350298332
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-04-19,450000,74.4,0.0,10,,,1987,아파트,중개거래,서울 강남구,1980년대,22.506,20평형대,45.0,19994.66808850973
2025,11680,강남구,11500,수서동,1,대지,747,0,삼성,2025-04-19,201000,84.97,0.0,1,,,1997,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,20.1,7819.96951768101
2025,11680,강남구,10300,개포동,1,대지,653,0,현대1차101동~106동,2025-04-19,390000,177.19,0.0,10,,,1984,아파트,중개거래,서울 강남구,1980년대,53.599975,50평형대,39.0,7276.1227966990655
2025,11680,강남구,11000,압구정동,1,대지,448,0,현대13차(208~211동),2025-04-19,630000,105.31,0.0,9,,,1983,아파트,중개거래,서울 강남구,1980년대,31.856275,30평형대,63.0,19776.32350298332
2025,11680,강남구,10800,논현동,1,대지,275,0,동부센트레빌,2025-04-19,176500,84.987,0.0,1,,,2003,아파트,중개거래,서울 강남구,2000년대,25.708567499999997,20평형대,17.65,6865.415585679755
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-04-19,450000,74.4,0.0,9,,2025-05-06,1987,아파트,중개거래,서울 강남구,1980년대,22.506,20평형대,45.0,19994.66808850973
2025,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2025-04-18,350000,84.357,0.0,16,,,2019,아파트,중개거래,서울 강남구,2010년대,25.5179925,20평형대,35.0,13715.812480154935
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대2차(10,11,20,23,24,25동)",2025-04-17,885000,196.84,0.0,4,,,1976,아파트,중개거래,서울 강남구,1970년대,59.5441,50평형대,88.5,14862.933523220605
2025,11680,강남구,10600,대치동,1,대지,63,0,"대치우성아파트1동,2동,3동,5동,6동,7동",2025-04-16,330000,84.69,0.0,10,,,1984,아파트,중개거래,서울 강남구,1980년대,25.618724999999998,20평형대,33.0,12881.20310436995
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-04-16,435000,74.4,0.0,4,,,1987,아파트,중개거래,서울 강남구,1980년대,22.506,20평형대,43.5,19328.179152226072
2025,11680,강남구,11000,압구정동,1,대지,510,0,한양8(81동한개동),2025-04-14,820000,195.26,0.0,2,,,1984,아파트,중개거래,서울 강남구,1980년대,59.06614999999999,50평형대,82.0,13882.739944960016
2025,11680,강남구,11000,압구정동,1,대지,510,0,한양8(81동한개동),2025-04-14,820000,195.26,0.0,2,,,1984,아파트,중개거래,서울 강남구,1980년대,59.06614999999999,50평형대,82.0,13882.739944960016
2025,11680,강남구,11800,도곡동,1,대지,933,0,도곡쌍용예가,2025-04-12,270000,207.52,0.0,5,,,1978,아파트,중개거래,"서울 강남구, 서울 관악구",1970년대,62.7748,60평형대,27.0,4301.088972007876
2025,11680,강남구,10500,삼성동,1,대지,11,0,롯데캐슬프레미어,2025-04-12,305000,84.465,0.0,8,,,2007,아파트,중개거래,서울 강남구,2000년대,25.5506625,20평형대,30.5,11937.0681679976
2025,11680,강남구,11000,압구정동,1,대지,490,0,한양1차(영동한양),2025-04-12,600000,78.05,0.0,9,,,1977,아파트,중개거래,서울 강남구,1970년대,23.610125,20평형대,60.0,25412.8260650886
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-04-11,298300,76.79,0.0,1,,,1979,아파트,중개거래,서울 강남구,1970년대,23.228975000000002,20평형대,29.83,12841.720308364875
2025,11680,강남구,11000,압구정동,1,대지,448,0,현대13차(208~211동),2025-04-11,537000,105.31,0.0,9,,2025-05-02,1983,아파트,중개거래,서울 서초구,1980년대,31.856275,30평형대,53.7,16856.961462066734
2025,11680,강남구,11000,압구정동,1,대지,448,0,현대13차(208~211동),2025-04-11,537000,105.31,0.0,9,,2025-05-14,1983,아파트,중개거래,서울 서초구,1980년대,31.856275,30평형대,53.7,16856.961462066734
2025,11680,강남구,11000,압구정동,1,대지,448,0,현대13차(208~211동),2025-04-11,537000,105.31,0.0,9,,,1983,아파트,중개거래,서울 서초구,1980년대,31.856275,30평형대,53.7,16856.961462066734
2025,11680,강남구,10100,역삼동,1,대지,653,4,원에디션강남,2025-04-10,120000,35.636,0.0,7,,2025-04-16,2024,아파트,중개거래,서울 강남구,2020년대,10.77989,10평형대,12.0,11131.839007633658
2025,11680,강남구,11000,압구정동,1,대지,462,0,현대4차저층(51~56동),2025-04-10,750000,117.91,0.0,3,,,1977,아파트,중개거래,"서울 강남구, 서울 강동구",1970년대,35.667775,30평형대,75.0,21027.38396213389
2025,11680,강남구,11000,압구정동,1,대지,490,0,한양1차(영동한양),2025-04-10,381000,91.21,0.0,9,,,1977,아파트,직거래,,1970년대,27.591025,20평형대,38.1,13808.838200103113
2025,11680,강남구,11800,도곡동,1,대지,966,0,매봉삼성,2025-04-10,149000,59.82,0.0,16,,,1999,아파트,중개거래,서울 강남구,1990년대,18.09555,10평형대,14.9,8234.0685969755
2025,11680,강남구,11000,압구정동,1,대지,433,0,신현대11차,2025-04-10,620000,115.23,0.0,3,,,1983,아파트,중개거래,서울 강남구,1980년대,34.857075,30평형대,62.0,17786.91987207762
2025,11680,강남구,10100,역삼동,1,대지,711,3,역삼자이,2025-04-09,370000,114.595,0.0,27,,,2016,아파트,중개거래,서울 강남구,2010년대,34.664987499999995,30평형대,37.0,10673.593925282681
2025,11680,강남구,11000,압구정동,1,대지,513,0,한양5,2025-04-08,410000,102.22,0.0,1,,,1979,아파트,중개거래,"서울 강남구, 서울 강북구",1970년대,30.92155,30평형대,41.0,13259.361189849797
2025,11680,강남구,10100,역삼동,1,대지,761,0,상지리츠빌(2호라인),2025-04-07,265000,153.65,0.0,9,,,2004,아파트,직거래,,2000년대,46.479125,40평형대,26.5,5701.484268475364
2025,11680,강남구,10400,청담동,1,대지,65,0,진흥아파트,2025-04-07,400000,145.69,0.0,9,,,1984,아파트,중개거래,서울 강남구,1980년대,44.071225,40평형대,40.0,9076.216964697487
2025,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션1,2025-04-05,470000,128.01,0.0,4,,,1983,아파트,중개거래,서울 강남구,1980년대,38.72302499999999,30평형대,47.0,12137.481511323045
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-04-05,438000,74.4,0.0,7,,,1987,아파트,중개거래,서울 강남구,1980년대,22.506,20평형대,43.8,19461.476939482804
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-04-05,310000,76.79,0.0,10,,,1979,아파트,중개거래,서울 강남구,1970년대,23.228975000000002,20평형대,31.0,13345.401594344992
2025,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2025-04-05,600000,190.47,0.0,10,,,1985,아파트,중개거래,서울 강남구,1980년대,57.617174999999996,50평형대,60.0,10413.561581247259
