school_type,type,school_name,address,high_school_type
고등학교,사립,덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12,특성화고
고등학교,사립,덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12,특성화고
고등학교,사립,덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12,특성화고
고등학교,사립,덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,서울공업고등학교,서울특별시 동작구 대방동1길 46,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기상업고등학교,서울특별시 종로구 자하문로 136,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,공립,경기기계공업고등학교,서울특별시 노원구 공릉로 264,특성화고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘문고등학교,서울특별시 강남구 역삼로 541,자율고
고등학교,사립,휘경여자고등학교,서울특별시 동대문구 한천로 247,일반고
고등학교,사립,휘경여자고등학교,서울특별시 동대문구 한천로 247,일반고
고등학교,사립,휘경여자고등학교,서울특별시 동대문구 한천로 247,일반고
고등학교,사립,휘경여자고등학교,서울특별시 동대문구 한천로 247,일반고
고등학교,사립,환일고등학교,서울특별시 중구 환일길 47,일반고
고등학교,사립,환일고등학교,서울특별시 중구 환일길 47,일반고
고등학교,사립,환일고등학교,서울특별시 중구 환일길 47,일반고
고등학교,사립,환일고등학교,서울특별시 중구 환일길 47,일반고
고등학교,사립,환일고등학교,서울특별시 중구 환일길 47,일반고
고등학교,사립,화곡고등학교,서울특별시 강서구 강서로45길 69,일반고
고등학교,사립,화곡고등학교,서울특별시 강서구 강서로45길 69,일반고
고등학교,사립,화곡고등학교,서울특별시 강서구 강서로45길 69,일반고
고등학교,사립,화곡고등학교,서울특별시 강서구 강서로45길 69,일반고
고등학교,사립,홍익대학교사범대학부속여자고등학교,서울특별시 마포구 성미산로 51,일반고
고등학교,사립,홍익대학교사범대학부속여자고등학교,서울특별시 마포구 성미산로 51,일반고
고등학교,사립,홍익대학교사범대학부속여자고등학교,서울특별시 마포구 성미산로 51,일반고
고등학교,사립,홍익대학교사범대학부속여자고등학교,서울특별시 마포구 성미산로 51,일반고
고등학교,사립,홍익대학교사범대학부속고등학교,서울특별시 성북구 성북로14가길 23,일반고
고등학교,사립,홍익대학교사범대학부속고등학교,서울특별시 성북구 성북로14가길 23,일반고
고등학교,사립,홍익대학교사범대학부속고등학교,서울특별시 성북구 성북로14가길 23,일반고
고등학교,사립,홍익대학교사범대학부속고등학교,서울특별시 성북구 성북로14가길 23,일반고
고등학교,사립,혜원여자고등학교,서울특별시 중랑구 봉우재로58길 39,일반고
고등학교,사립,혜원여자고등학교,서울특별시 중랑구 봉우재로58길 39,일반고
고등학교,사립,혜원여자고등학교,서울특별시 중랑구 봉우재로58길 39,일반고
고등학교,사립,혜원여자고등학교,서울특별시 중랑구 봉우재로58길 39,일반고
고등학교,사립,혜성여자고등학교,서울특별시 노원구 노원로16길 2,일반고
고등학교,사립,혜성여자고등학교,서울특별시 노원구 노원로16길 2,일반고
고등학교,사립,혜성여자고등학교,서울특별시 노원구 노원로16길 2,일반고
고등학교,사립,혜성여자고등학교,서울특별시 노원구 노원로16길 2,일반고
고등학교,사립,혜성여자고등학교,서울특별시 노원구 노원로16길 2,일반고
고등학교,사립,혜성여자고등학교,서울특별시 노원구 노원로16길 2,일반고
고등학교,사립,혜성여자고등학교,서울특별시 노원구 노원로16길 2,일반고
고등학교,사립,현대고등학교,서울특별시 강남구 압구정로 127,자율고
고등학교,사립,현대고등학교,서울특별시 강남구 압구정로 127,자율고
고등학교,사립,현대고등학교,서울특별시 강남구 압구정로 127,자율고
고등학교,사립,현대고등학교,서울특별시 강남구 압구정로 127,자율고
고등학교,사립,한영외국어고등학교,서울특별시 강동구 동남로 832,특목고
고등학교,사립,한영외국어고등학교,서울특별시 강동구 동남로 832,특목고
고등학교,사립,한영외국어고등학교,서울특별시 강동구 동남로 832,특목고
고등학교,사립,한영외국어고등학교,서울특별시 강동구 동남로 832,특목고
고등학교,사립,한영외국어고등학교,서울특별시 강동구 동남로 832,특목고
고등학교,사립,한영외국어고등학교,서울특별시 강동구 동남로 832,특목고
고등학교,사립,한영고등학교,서울특별시 강동구 동남로 832,일반고
고등학교,사립,한영고등학교,서울특별시 강동구 동남로 832,일반고
고등학교,사립,한영고등학교,서울특별시 강동구 동남로 832,일반고
고등학교,사립,한영고등학교,서울특별시 강동구 동남로 832,일반고
고등학교,사립,한성여자고등학교,서울특별시 성북구 삼선교로16길 117,일반고
고등학교,사립,한성여자고등학교,서울특별시 성북구 삼선교로16길 117,일반고
고등학교,사립,한성여자고등학교,서울특별시 성북구 삼선교로16길 117,일반고
고등학교,사립,한성여자고등학교,서울특별시 성북구 삼선교로16길 117,일반고
고등학교,사립,한성고등학교,서울특별시 서대문구 북아현로1길 24,일반고
고등학교,사립,한성고등학교,서울특별시 서대문구 북아현로1길 24,일반고
고등학교,사립,한성고등학교,서울특별시 서대문구 북아현로1길 24,일반고
고등학교,사립,한성고등학교,서울특별시 서대문구 북아현로1길 24,일반고
고등학교,사립,한성고등학교,서울특별시 서대문구 북아현로1길 24,일반고
고등학교,사립,한서고등학교,서울특별시 강서구 양천로11길 47,일반고
고등학교,사립,한국삼육고등학교,서울특별시 노원구 화랑로 815,일반고
고등학교,사립,한국삼육고등학교,서울특별시 노원구 화랑로 815,일반고
고등학교,사립,한국삼육고등학교,서울특별시 노원구 화랑로 815,일반고
고등학교,사립,한국삼육고등학교,서울특별시 노원구 화랑로 815,일반고
고등학교,사립,한광고등학교,서울특별시 강서구 등촌로13길 110,일반고
고등학교,사립,한광고등학교,서울특별시 강서구 등촌로13길 110,일반고
고등학교,사립,한광고등학교,서울특별시 강서구 등촌로13길 110,일반고
고등학교,사립,한광고등학교,서울특별시 강서구 등촌로13길 110,일반고
고등학교,사립,한광고등학교,서울특별시 강서구 등촌로13길 110,일반고
고등학교,사립,한광고등학교,서울특별시 강서구 등촌로13길 110,일반고
고등학교,사립,한광고등학교,서울특별시 강서구 등촌로13길 110,일반고
고등학교,사립,한가람고등학교,서울특별시 양천구 목동서로 15,자율고
고등학교,사립,한가람고등학교,서울특별시 양천구 목동서로 15,자율고
고등학교,사립,한가람고등학교,서울특별시 양천구 목동서로 15,자율고
고등학교,사립,충암고등학교,서울특별시 은평구 가좌로5길 5,일반고
고등학교,사립,충암고등학교,서울특별시 은평구 가좌로5길 5,일반고
고등학교,사립,충암고등학교,서울특별시 은평구 가좌로5길 5,일반고
고등학교,사립,충암고등학교,서울특별시 은평구 가좌로5길 5,일반고
고등학교,사립,청원고등학교,서울특별시 노원구 한글비석로 506,일반고
고등학교,사립,청원고등학교,서울특별시 노원구 한글비석로 506,일반고
고등학교,사립,청원고등학교,서울특별시 노원구 한글비석로 506,일반고
고등학교,사립,청원고등학교,서울특별시 노원구 한글비석로 506,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,창문여자고등학교,서울특별시 강북구 월계로 61,일반고
고등학교,사립,진선여자고등학교,서울특별시 강남구 선릉로85길 27,일반고
고등학교,사립,진선여자고등학교,서울특별시 강남구 선릉로85길 27,일반고
고등학교,사립,진선여자고등학교,서울특별시 강남구 선릉로85길 27,일반고
고등학교,사립,진선여자고등학교,서울특별시 강남구 선릉로85길 27,일반고
고등학교,사립,진명여자고등학교,서울특별시 양천구 목동로 170,일반고
고등학교,사립,진명여자고등학교,서울특별시 양천구 목동로 170,일반고
고등학교,사립,진명여자고등학교,서울특별시 양천구 목동로 170,일반고
고등학교,사립,진명여자고등학교,서울특별시 양천구 목동로 170,일반고
고등학교,사립,중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7,일반고
고등학교,사립,중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7,일반고
고등학교,사립,중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7,일반고
고등학교,사립,중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7,일반고
고등학교,사립,중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,일반고
고등학교,사립,중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,일반고
고등학교,사립,중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,일반고
고등학교,사립,중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,일반고
고등학교,사립,중앙고등학교,서울특별시 종로구 창덕궁길 164,자율고
고등학교,사립,중앙고등학교,서울특별시 종로구 창덕궁길 164,자율고
고등학교,사립,중앙고등학교,서울특별시 종로구 창덕궁길 164,자율고
고등학교,사립,중앙고등학교,서울특별시 종로구 창덕궁길 164,자율고
고등학교,사립,중산고등학교,서울특별시 강남구 일원로14길 22,일반고
고등학교,사립,중산고등학교,서울특별시 강남구 일원로14길 22,일반고
고등학교,사립,중산고등학교,서울특별시 강남구 일원로14길 22,일반고
고등학교,사립,중산고등학교,서울특별시 강남구 일원로14길 22,일반고
고등학교,사립,중산고등학교,서울특별시 강남구 일원로14길 22,일반고
고등학교,사립,중동고등학교,서울특별시 강남구 일원로 7,자율고
고등학교,사립,중동고등학교,서울특별시 강남구 일원로 7,자율고
고등학교,사립,중동고등학교,서울특별시 강남구 일원로 7,자율고
고등학교,사립,중동고등학교,서울특별시 강남구 일원로 7,자율고
고등학교,사립,중동고등학교,서울특별시 강남구 일원로 7,자율고
고등학교,사립,정의여자고등학교,서울특별시 도봉구 노해로49길 69,일반고
고등학교,사립,정의여자고등학교,서울특별시 도봉구 노해로49길 69,일반고
고등학교,사립,정의여자고등학교,서울특별시 도봉구 노해로49길 69,일반고
고등학교,사립,정의여자고등학교,서울특별시 도봉구 노해로49길 69,일반고
고등학교,사립,정의여자고등학교,서울특별시 도봉구 노해로49길 69,일반고
고등학교,사립,정의여자고등학교,서울특별시 도봉구 노해로49길 69,일반고
고등학교,사립,정의여자고등학교,서울특별시 도봉구 노해로49길 69,일반고
고등학교,사립,정신여자고등학교,서울특별시 송파구 올림픽로4길 16,일반고
고등학교,사립,정신여자고등학교,서울특별시 송파구 올림픽로4길 16,일반고
고등학교,사립,정신여자고등학교,서울특별시 송파구 올림픽로4길 16,일반고
고등학교,사립,정신여자고등학교,서울특별시 송파구 올림픽로4길 16,일반고
고등학교,사립,재현고등학교,서울특별시 노원구 덕릉로82길 64,일반고
고등학교,사립,재현고등학교,서울특별시 노원구 덕릉로82길 64,일반고
고등학교,사립,재현고등학교,서울특별시 노원구 덕릉로82길 64,일반고
고등학교,사립,재현고등학교,서울특별시 노원구 덕릉로82길 64,일반고
고등학교,사립,재현고등학교,서울특별시 노원구 덕릉로82길 64,일반고
고등학교,사립,장훈고등학교,서울특별시 영등포구 영등포로64길 26,자율고
고등학교,사립,장훈고등학교,서울특별시 영등포구 영등포로64길 26,자율고
고등학교,사립,장훈고등학교,서울특별시 영등포구 영등포로64길 26,자율고
고등학교,사립,장훈고등학교,서울특별시 영등포구 영등포로64길 26,자율고
고등학교,사립,장훈고등학교,서울특별시 영등포구 영등포로64길 26,자율고
고등학교,사립,장충고등학교,서울특별시 중구 동호로15길 93,일반고
고등학교,사립,장충고등학교,서울특별시 중구 동호로15길 93,일반고
고등학교,사립,장충고등학교,서울특별시 중구 동호로15길 93,일반고
고등학교,사립,장충고등학교,서울특별시 중구 동호로15길 93,일반고
고등학교,사립,잠실여자고등학교,서울특별시 송파구 송파대로38길 8,일반고
고등학교,사립,잠실여자고등학교,서울특별시 송파구 송파대로38길 8,일반고
고등학교,사립,잠실여자고등학교,서울특별시 송파구 송파대로38길 8,일반고
고등학교,사립,잠실여자고등학교,서울특별시 송파구 송파대로38길 8,일반고
고등학교,사립,인창고등학교,서울특별시 서대문구 경기대로 65,일반고
고등학교,사립,인창고등학교,서울특별시 서대문구 경기대로 65,일반고
고등학교,사립,인창고등학교,서울특별시 서대문구 경기대로 65,일반고
고등학교,사립,인창고등학교,서울특별시 서대문구 경기대로 65,일반고
고등학교,사립,이화여자외국어고등학교,서울특별시 중구 통일로4길 30,특목고
고등학교,사립,이화여자외국어고등학교,서울특별시 중구 통일로4길 30,특목고
고등학교,사립,이화여자외국어고등학교,서울특별시 중구 통일로4길 30,특목고
고등학교,사립,이화여자외국어고등학교,서울특별시 중구 통일로4길 30,특목고
고등학교,사립,이화여자고등학교,서울특별시 중구 정동길,자율고
고등학교,사립,이화여자고등학교,서울특별시 중구 정동길,자율고
고등학교,사립,이화여자고등학교,서울특별시 중구 정동길,자율고
고등학교,사립,이화여자고등학교,서울특별시 중구 정동길,자율고
고등학교,사립,은광여자고등학교,서울특별시 강남구 남부순환로359길 36,일반고
고등학교,사립,은광여자고등학교,서울특별시 강남구 남부순환로359길 36,일반고
고등학교,사립,은광여자고등학교,서울특별시 강남구 남부순환로359길 36,일반고
고등학교,사립,은광여자고등학교,서울특별시 강남구 남부순환로359길 36,일반고
고등학교,사립,은광여자고등학교,서울특별시 강남구 남부순환로359길 36,일반고
고등학교,사립,우신고등학교,서울특별시 구로구 부일로 917,일반고
고등학교,사립,우신고등학교,서울특별시 구로구 부일로 917,일반고
고등학교,사립,우신고등학교,서울특별시 구로구 부일로 917,일반고
고등학교,사립,우신고등학교,서울특별시 구로구 부일로 917,일반고
고등학교,사립,용화여자고등학교,서울특별시 노원구 동일로 1461,일반고
고등학교,사립,용화여자고등학교,서울특별시 노원구 동일로 1461,일반고
고등학교,사립,용화여자고등학교,서울특별시 노원구 동일로 1461,일반고
고등학교,사립,용화여자고등학교,서울특별시 노원구 동일로 1461,일반고
고등학교,사립,용문고등학교,서울특별시 성북구 고려대로17가길 46,일반고
고등학교,사립,용문고등학교,서울특별시 성북구 고려대로17가길 46,일반고
고등학교,사립,용문고등학교,서울특별시 성북구 고려대로17가길 46,일반고
고등학교,사립,용문고등학교,서울특별시 성북구 고려대로17가길 46,일반고
고등학교,사립,오산고등학교,서울특별시 용산구 보광로7길 17,일반고
고등학교,사립,오산고등학교,서울특별시 용산구 보광로7길 17,일반고
고등학교,사립,오산고등학교,서울특별시 용산구 보광로7길 17,일반고
고등학교,사립,오산고등학교,서울특별시 용산구 보광로7길 17,일반고
고등학교,사립,예일여자고등학교,서울특별시 은평구 연서로 117,일반고
고등학교,사립,예일여자고등학교,서울특별시 은평구 연서로 117,일반고
고등학교,사립,예일여자고등학교,서울특별시 은평구 연서로 117,일반고
고등학교,사립,예일여자고등학교,서울특별시 은평구 연서로 117,일반고
고등학교,사립,영훈고등학교,서울특별시 강북구 도봉로13가길 19,일반고
고등학교,사립,영훈고등학교,서울특별시 강북구 도봉로13가길 19,일반고
고등학교,사립,영훈고등학교,서울특별시 강북구 도봉로13가길 19,일반고
고등학교,사립,영훈고등학교,서울특별시 강북구 도봉로13가길 19,일반고
고등학교,사립,영파여자고등학교,서울특별시 송파구 올림픽로 565,일반고
고등학교,사립,영파여자고등학교,서울특별시 송파구 올림픽로 565,일반고
고등학교,사립,영파여자고등학교,서울특별시 송파구 올림픽로 565,일반고
고등학교,사립,영파여자고등학교,서울특별시 송파구 올림픽로 565,일반고
고등학교,사립,영일고등학교,서울특별시 강서구 등촌로51가길 26,일반고
고등학교,사립,영일고등학교,서울특별시 강서구 등촌로51가길 26,일반고
고등학교,사립,영일고등학교,서울특별시 강서구 등촌로51가길 26,일반고
고등학교,사립,영일고등학교,서울특별시 강서구 등촌로51가길 26,일반고
고등학교,사립,영신여자고등학교,서울특별시 노원구 중계로16나길 13,일반고
고등학교,사립,영신여자고등학교,서울특별시 노원구 중계로16나길 13,일반고
고등학교,사립,영신여자고등학교,서울특별시 노원구 중계로16나길 13,일반고
고등학교,사립,영신여자고등학교,서울특별시 노원구 중계로16나길 13,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영락고등학교,서울특별시 관악구 청룡16길 25,일반고
고등학교,사립,영동고등학교,서울특별시 강남구 선릉로 742,일반고
고등학교,사립,영동고등학교,서울특별시 강남구 선릉로 742,일반고
고등학교,사립,영동고등학교,서울특별시 강남구 선릉로 742,일반고
고등학교,사립,영동고등학교,서울특별시 강남구 선릉로 742,일반고
고등학교,사립,양천고등학교,서울특별시 양천구 신정로14길 13,일반고
고등학교,사립,양천고등학교,서울특별시 양천구 신정로14길 13,일반고
고등학교,사립,양천고등학교,서울특별시 양천구 신정로14길 13,일반고
고등학교,사립,양천고등학교,서울특별시 양천구 신정로14길 13,일반고
고등학교,사립,양정고등학교,서울특별시 양천구 안양천로 1039,자율고
고등학교,사립,양정고등학교,서울특별시 양천구 안양천로 1039,자율고
고등학교,사립,양정고등학교,서울특별시 양천구 안양천로 1039,자율고
고등학교,사립,양정고등학교,서울특별시 양천구 안양천로 1039,자율고
고등학교,사립,신일고등학교,서울특별시 강북구 솔매로49길 20,자율고
고등학교,사립,신일고등학교,서울특별시 강북구 솔매로49길 20,자율고
고등학교,사립,신일고등학교,서울특별시 강북구 솔매로49길 20,자율고
고등학교,사립,신일고등학교,서울특별시 강북구 솔매로49길 20,자율고
고등학교,사립,신광여자고등학교,서울특별시 용산구 청파로 263,일반고
고등학교,사립,신광여자고등학교,서울특별시 용산구 청파로 263,일반고
고등학교,사립,신광여자고등학교,서울특별시 용산구 청파로 263,일반고
고등학교,사립,신광여자고등학교,서울특별시 용산구 청파로 263,일반고
고등학교,사립,숭의여자고등학교,서울특별시 동작구 여의대방로36길 79,일반고
고등학교,사립,숭의여자고등학교,서울특별시 동작구 여의대방로36길 79,일반고
고등학교,사립,숭의여자고등학교,서울특별시 동작구 여의대방로36길 79,일반고
고등학교,사립,숭의여자고등학교,서울특별시 동작구 여의대방로36길 79,일반고
고등학교,사립,숭실고등학교,서울특별시 은평구 은평터널로7길 6,일반고
고등학교,사립,숭실고등학교,서울특별시 은평구 은평터널로7길 6,일반고
